"seq","gubun","confCase","confCaseRate","death","deathRate","criticalRate","createDt","updateDt"
7049,"30-39",11391,"12.99",6,"0.38","0.05","2021-02-23 14:15:46.65",null
7050,"20-29",13240,"15.1",1,"0.06","0.01","2021-02-23 14:15:46.65",null
7051,"10-19",5883,"6.71",,"0.00","","2021-02-23 14:15:46.65",null
7052,"0-9",3530,"4.03",,"0.00","","2021-02-23 14:15:46.65",null
7064,남성,43433,"49.29",784,"49.75","1.81","2021-02-24 14:15:09.144",null
7065,여성,44687,"50.71",792,"50.25","1.77","2021-02-24 14:15:09.144",null
7066,"80 이상",4329,"4.91",892,"56.60","20.61","2021-02-24 14:15:09.145",null
7067,"70-79",6721,"7.63",431,"27.35","6.41","2021-02-24 14:15:09.145",null
7068,"60-69",13816,"15.68",182,"11.55","1.32","2021-02-24 14:15:09.145",null
7069,"50-59",16403,"18.61",52,"3.30","0.32","2021-02-24 14:15:09.145",null
7070,"40-49",12616,"14.32",12,"0.76","0.1","2021-02-24 14:15:09.145",null
7071,"30-39",11461,"13.01",6,"0.38","0.05","2021-02-24 14:15:09.145",null
7072,"20-29",13310,"15.1",1,"0.06","0.01","2021-02-24 14:15:09.146",null
7073,"10-19",5913,"6.71",,"0.00","","2021-02-24 14:15:09.146",null
7074,"0-9",3551,"4.03",,"0.00","","2021-02-24 14:15:09.146",null
7086,남성,43633,"49.29",786,"49.72","1.8","2021-02-25 14:20:04.307",null
7087,여성,44883,"50.71",795,"50.28","1.77","2021-02-25 14:20:04.307",null
7088,"80 이상",4340,"4.9",895,"56.61","20.62","2021-02-25 14:20:04.307",null
7089,"70-79",6740,"7.61",432,"27.32","6.41","2021-02-25 14:20:04.307",null
7090,"60-69",13862,"15.66",183,"11.57","1.32","2021-02-25 14:20:04.308",null
7091,"50-59",16471,"18.61",52,"3.29","0.32","2021-02-25 14:20:04.308",null
7092,"40-49",12683,"14.33",12,"0.76","0.09","2021-02-25 14:20:04.308",null
7093,"30-39",11529,"13.02",6,"0.38","0.05","2021-02-25 14:20:04.308",null
7094,"20-29",13372,"15.11",1,"0.06","0.01","2021-02-25 14:20:04.308",null
7095,"10-19",5944,"6.72",,"0.00","","2021-02-25 14:20:04.308",null
7096,"0-9",3575,"4.04",,"0.00","","2021-02-25 14:20:04.308",null
7108,남성,43838,"49.3",787,"49.65","1.8","2021-02-26 14:13:27.904",null
7109,여성,45084,"50.7",798,"50.35","1.77","2021-02-26 14:13:27.904",null
7110,"80 이상",4355,"4.9",897,"56.59","20.6","2021-02-26 14:13:27.904",null
7111,"70-79",6764,"7.61",433,"27.32","6.4","2021-02-26 14:13:27.905",null
7112,"60-69",13928,"15.66",184,"11.61","1.32","2021-02-26 14:13:27.905",null
7113,"50-59",16550,"18.61",52,"3.28","0.31","2021-02-26 14:13:27.905",null
7114,"40-49",12741,"14.33",12,"0.76","0.09","2021-02-26 14:13:27.905",null
7115,"30-39",11596,"13.04",6,"0.38","0.05","2021-02-26 14:13:27.905",null
7116,"20-29",13428,"15.1",1,"0.06","0.01","2021-02-26 14:13:27.905",null
7117,"10-19",5972,"6.72",,"0.00","","2021-02-26 14:13:27.906",null
7118,"0-9",3588,"4.03",,"0.00","","2021-02-26 14:13:27.906",null
7141,남성,44040,"49.31",794,"49.78","1.8","2021-02-27 14:12:12.003",null
7142,여성,45281,"50.69",801,"50.22","1.77","2021-02-27 14:12:12.003",null
7143,"80 이상",4364,"4.89",903,"56.61","20.69","2021-02-27 14:12:12.003",null
7144,"70-79",6787,"7.6",435,"27.27","6.41","2021-02-27 14:12:12.003",null
7145,"60-69",13977,"15.65",184,"11.54","1.32","2021-02-27 14:12:12.003",null
7146,"50-59",16618,"18.6",53,"3.32","0.32","2021-02-27 14:12:12.004",null
7147,"40-49",12800,"14.33",13,"0.82","0.1","2021-02-27 14:12:12.004",null
7148,"30-39",11667,"13.06",6,"0.38","0.05","2021-02-27 14:12:12.004",null
7149,"20-29",13496,"15.11",1,"0.06","0.01","2021-02-27 14:12:12.004",null
7150,"10-19",6002,"6.72",,"0.00","","2021-02-27 14:12:12.004",null
7151,"0-9",3610,"4.04",,"0.00","","2021-02-27 14:12:12.004",null
7152,남성,44222,"49.31",800,"49.91","1.81","2021-02-28 14:21:42.56",null
7153,여성,45454,"50.69",803,"50.09","1.77","2021-02-28 14:21:42.56",null
7154,"80 이상",4377,"4.88",905,"56.46","20.68","2021-02-28 14:21:42.56",null
7155,"70-79",6812,"7.6",440,"27.45","6.46","2021-02-28 14:21:42.561",null
7156,"60-69",14029,"15.64",184,"11.48","1.31","2021-02-28 14:21:42.561",null
7157,"50-59",16697,"18.62",53,"3.31","0.32","2021-02-28 14:21:42.561",null
7158,"40-49",12855,"14.33",14,"0.87","0.11","2021-02-28 14:21:42.561",null
7159,"30-39",11711,"13.06",6,"0.37","0.05","2021-02-28 14:21:42.561",null
7160,"20-29",13542,"15.1",1,"0.06","0.01","2021-02-28 14:21:42.561",null
7161,"10-19",6031,"6.73",,"0.00","","2021-02-28 14:21:42.561",null
7162,"0-9",3622,"4.04",,"0.00","","2021-02-28 14:21:42.562",null
7196,남성,44576,"49.33",800,"49.81","1.79","2021-03-02 14:42:00.507",null
7197,여성,45796,"50.67",806,"50.19","1.76","2021-03-02 14:42:00.507",null
7198,"80 이상",4401,"4.87",906,"56.41","20.59","2021-03-02 14:42:00.507",null
7199,"70-79",6847,"7.58",440,"27.40","6.43","2021-03-02 14:42:00.507",null
7200,"60-69",14120,"15.62",185,"11.52","1.31","2021-03-02 14:42:00.508",null
7201,"50-59",16817,"18.61",54,"3.36","0.32","2021-03-02 14:42:00.508",null
7202,"40-49",12952,"14.33",14,"0.87","0.11","2021-03-02 14:42:00.508",null
7203,"30-39",11827,"13.09",6,"0.37","0.05","2021-03-02 14:42:00.508",null
7204,"20-29",13635,"15.09",1,"0.06","0.01","2021-03-02 14:42:00.508",null
7205,"10-19",6090,"6.74",,"0.00","","2021-03-02 14:42:00.508",null
7206,"0-9",3683,"4.08",,"0.00","","2021-03-02 14:42:00.508",null
7229,남성,44835,"49.37",804,"49.88","1.79","2021-03-03 14:15:02.201",null
7230,여성,45981,"50.63",808,"50.12","1.76","2021-03-03 14:15:02.201",null
7231,"80 이상",4413,"4.86",911,"56.51","20.64","2021-03-03 14:15:02.201",null
7232,"70-79",6868,"7.56",441,"27.36","6.42","2021-03-03 14:15:02.201",null
7233,"60-69",14170,"15.6",185,"11.48","1.31","2021-03-03 14:15:02.201",null
7234,"50-59",16883,"18.59",54,"3.35","0.32","2021-03-03 14:15:02.202",null
7235,"40-49",13032,"14.35",14,"0.87","0.11","2021-03-03 14:15:02.202",null
7236,"30-39",11895,"13.1",6,"0.37","0.05","2021-03-03 14:15:02.202",null
7237,"20-29",13693,"15.08",1,"0.06","0.01","2021-03-03 14:15:02.202",null
7238,"10-19",6132,"6.75",,"0.00","","2021-03-03 14:15:02.202",null
7239,"0-9",3730,"4.11",,"0.00","","2021-03-03 14:15:02.202",null
7240,남성,45065,"49.39",808,"49.91","1.79","2021-03-04 14:16:59.405",null
7241,여성,46175,"50.61",811,"50.09","1.76","2021-03-04 14:16:59.406",null
7242,"80 이상",4424,"4.85",915,"56.52","20.68","2021-03-04 14:16:59.406",null
7243,"70-79",6888,"7.55",443,"27.36","6.43","2021-03-04 14:16:59.406",null
7244,"60-69",14216,"15.58",186,"11.49","1.31","2021-03-04 14:16:59.406",null
7245,"50-59",16955,"18.58",54,"3.34","0.32","2021-03-04 14:16:59.406",null
7246,"40-49",13107,"14.37",14,"0.86","0.11","2021-03-04 14:16:59.406",null
7247,"30-39",11973,"13.12",6,"0.37","0.05","2021-03-04 14:16:59.407",null
7248,"20-29",13759,"15.08",1,"0.06","0.01","2021-03-04 14:16:59.407",null
7249,"10-19",6176,"6.77",,"0.00","","2021-03-04 14:16:59.407",null
7250,"0-9",3742,"4.1",,"0.00","","2021-03-04 14:16:59.407",null
7273,남성,45277,"49.41",811,"49.85","1.79","2021-03-05 14:18:13.153",null
7274,여성,46361,"50.59",816,"50.15","1.76","2021-03-05 14:18:13.153",null
7275,"80 이상",4438,"4.84",919,"56.48","20.71","2021-03-05 14:18:13.153",null
7276,"70-79",6913,"7.54",447,"27.47","6.47","2021-03-05 14:18:13.154",null
7277,"60-69",14270,"15.57",186,"11.43","1.3","2021-03-05 14:18:13.154",null
7278,"50-59",17030,"18.58",54,"3.32","0.32","2021-03-05 14:18:13.154",null
7279,"40-49",13180,"14.38",14,"0.86","0.11","2021-03-05 14:18:13.154",null
7280,"30-39",12031,"13.13",6,"0.37","0.05","2021-03-05 14:18:13.154",null
7281,"20-29",13821,"15.08",1,"0.06","0.01","2021-03-05 14:18:13.154",null
7282,"10-19",6201,"6.77",,"0.00","","2021-03-05 14:18:13.154",null
7283,"0-9",3754,"4.1",,"0.00","","2021-03-05 14:18:13.155",null
7284,남성,45502,"49.43",812,"49.75","1.78","2021-03-06 14:13:40.713",null
7285,여성,46553,"50.57",820,"50.25","1.76","2021-03-06 14:13:40.713",null
7286,"80 이상",4447,"4.83",921,"56.43","20.71","2021-03-06 14:13:40.714",null
7287,"70-79",6936,"7.53",450,"27.57","6.49","2021-03-06 14:13:40.714",null
7288,"60-69",14328,"15.56",186,"11.40","1.3","2021-03-06 14:13:40.714",null
7289,"50-59",17095,"18.57",54,"3.31","0.32","2021-03-06 14:13:40.714",null
7290,"40-49",13245,"14.39",14,"0.86","0.11","2021-03-06 14:13:40.714",null
7291,"30-39",12095,"13.14",6,"0.37","0.05","2021-03-06 14:13:40.714",null
7292,"20-29",13905,"15.11",1,"0.06","0.01","2021-03-06 14:13:40.715",null
7294,"0-9",3775,"4.1",,"0.00","","2021-03-06 14:13:40.715",null
7306,남성,45720,"49.44",813,"49.76","1.78","2021-03-07 14:16:23.418",null
7307,여성,46751,"50.56",821,"50.24","1.76","2021-03-07 14:16:23.418",null
7308,"80 이상",4463,"4.83",922,"56.43","20.66","2021-03-07 14:16:23.418",null
7309,"70-79",6973,"7.54",451,"27.60","6.47","2021-03-07 14:16:23.419",null
7310,"60-69",14381,"15.55",186,"11.38","1.29","2021-03-07 14:16:23.419",null
7311,"50-59",17161,"18.56",54,"3.30","0.31","2021-03-07 14:16:23.419",null
7312,"40-49",13298,"14.38",14,"0.86","0.11","2021-03-07 14:16:23.419",null
7313,"30-39",12160,"13.15",6,"0.37","0.05","2021-03-07 14:16:23.419",null
7314,"20-29",13982,"15.12",1,"0.06","0.01","2021-03-07 14:16:23.419",null
7315,"10-19",6260,"6.77",,"0.00","","2021-03-07 14:16:23.419",null
7316,"0-9",3793,"4.1",,"0.00","","2021-03-07 14:16:23.419",null
7317,남성,45917,"49.47",817,"49.76","1.78","2021-03-08 14:17:17.592",null
7318,여성,46900,"50.53",825,"50.24","1.76","2021-03-08 14:17:17.592",null
7319,"80 이상",4468,"4.81",925,"56.33","20.7","2021-03-08 14:17:17.592",null
7320,"70-79",6997,"7.54",455,"27.71","6.5","2021-03-08 14:17:17.592",null
7321,"60-69",14423,"15.54",187,"11.39","1.3","2021-03-08 14:17:17.592",null
7322,"50-59",17228,"18.56",54,"3.29","0.31","2021-03-08 14:17:17.593",null
7323,"40-49",13346,"14.38",14,"0.85","0.1","2021-03-08 14:17:17.593",null
7324,"30-39",12217,"13.16",6,"0.37","0.05","2021-03-08 14:17:17.593",null
7325,"20-29",14033,"15.12",1,"0.06","0.01","2021-03-08 14:17:17.593",null
7326,"10-19",6293,"6.78",,"0.00","","2021-03-08 14:17:17.593",null
7327,"0-9",3812,"4.11",,"0.00","","2021-03-08 14:17:17.593",null
7329,남성,46146,"49.48",818,"49.73","1.77","2021-03-09 14:14:40.045",null
7330,여성,47117,"50.52",827,"50.27","1.76","2021-03-09 14:14:40.045",null
7331,"80 이상",4477,"4.8",927,"56.35","20.71","2021-03-09 14:14:40.045",null
7332,"70-79",7028,"7.54",456,"27.72","6.49","2021-03-09 14:14:40.045",null
7333,"60-69",14499,"15.55",187,"11.37","1.29","2021-03-09 14:14:40.045",null
7334,"50-59",17301,"18.55",54,"3.28","0.31","2021-03-09 14:14:40.046",null
7335,"40-49",13429,"14.4",14,"0.85","0.1","2021-03-09 14:14:40.046",null
7336,"30-39",12285,"13.17",6,"0.36","0.05","2021-03-09 14:14:40.046",null
7337,"20-29",14088,"15.11",1,"0.06","0.01","2021-03-09 14:14:40.046",null
7338,"10-19",6316,"6.77",,"0.00","","2021-03-09 14:14:40.046",null
7339,"0-9",3840,"4.12",,"0.00","","2021-03-09 14:14:40.046",null
7368,"40-49",13498,"14.4",14,"0.85","0.1","2021-03-10 14:11:17.436",null
7369,"30-39",12380,"13.21",6,"0.36","0.05","2021-03-10 14:11:17.436",null
7370,"20-29",14145,"15.09",1,"0.06","0.01","2021-03-10 14:11:17.436",null
7371,"10-19",6355,"6.78",,"0.00","","2021-03-10 14:11:17.436",null
7372,"0-9",3866,"4.12",,"0.00","","2021-03-10 14:11:17.436",null
7373,남성,46632,"49.5",823,"49.82","1.76","2021-03-11 14:13:29.801",null
7374,여성,47566,"50.5",829,"50.18","1.74","2021-03-11 14:13:29.801",null
7375,"80 이상",4513,"4.79",930,"56.30","20.61","2021-03-11 14:13:29.801",null
7376,"70-79",7085,"7.52",457,"27.66","6.45","2021-03-11 14:13:29.801",null
7377,"60-69",14643,"15.54",189,"11.44","1.29","2021-03-11 14:13:29.801",null
7378,"50-59",17436,"18.51",55,"3.33","0.32","2021-03-11 14:13:29.801",null
7379,"40-49",13573,"14.41",14,"0.85","0.1","2021-03-11 14:13:29.801",null
7380,"30-39",12458,"13.23",6,"0.36","0.05","2021-03-11 14:13:29.802",null
7381,"20-29",14198,"15.07",1,"0.06","0.01","2021-03-11 14:13:29.802",null
7382,"10-19",6398,"6.79",,"0.00","","2021-03-11 14:13:29.802",null
7383,"0-9",3894,"4.13",,"0.00","","2021-03-11 14:13:29.802",null
7417,남성,47117,"49.51",829,"49.73","1.76","2021-03-13 14:39:34.126",null
7418,여성,48059,"50.49",838,"50.27","1.74","2021-03-13 14:39:34.126",null
7419,"80 이상",4550,"4.78",938,"56.27","20.62","2021-03-13 14:39:34.126",null
7420,"70-79",7163,"7.53",463,"27.77","6.46","2021-03-13 14:39:34.126",null
7421,"60-69",14803,"15.55",189,"11.34","1.28","2021-03-13 14:39:34.126",null
7422,"50-59",17614,"18.51",55,"3.30","0.31","2021-03-13 14:39:34.126",null
7423,"40-49",13716,"14.41",14,"0.84","0.1","2021-03-13 14:39:34.127",null
7424,"30-39",12606,"13.24",7,"0.42","0.06","2021-03-13 14:39:34.127",null
7425,"20-29",14316,"15.04",1,"0.06","0.01","2021-03-13 14:39:34.127",null
7426,"10-19",6463,"6.79",,"0.00","","2021-03-13 14:39:34.127",null
7427,"0-9",3945,"4.14",,"0.00","","2021-03-13 14:39:34.128",null
7439,남성,47568,"49.54",832,"49.67","1.75","2021-03-15 14:21:32.478",null
7440,여성,48449,"50.46",843,"50.33","1.74","2021-03-15 14:21:32.478",null
7441,"80 이상",4573,"4.76",943,"56.30","20.62","2021-03-15 14:21:32.478",null
7442,"70-79",7208,"7.51",463,"27.64","6.42","2021-03-15 14:21:32.478",null
7443,"60-69",14923,"15.54",191,"11.40","1.28","2021-03-15 14:21:32.479",null
7444,"50-59",17778,"18.52",55,"3.28","0.31","2021-03-15 14:21:32.479",null
7445,"40-49",13843,"14.42",14,"0.84","0.1","2021-03-15 14:21:32.479",null
7446,"30-39",12757,"13.29",7,"0.42","0.05","2021-03-15 14:21:32.479",null
7447,"20-29",14443,"15.04",2,"0.12","0.01","2021-03-15 14:21:32.479",null
7448,"10-19",6513,"6.78",,"0.00","","2021-03-15 14:21:32.479",null
7449,"0-9",3979,"4.14",,"0.00","","2021-03-15 14:21:32.479",null
7461,남성,47754,"49.55",834,"49.70","1.75","2021-03-16 14:11:42.588",null
7462,여성,48626,"50.45",844,"50.30","1.74","2021-03-16 14:11:42.588",null
7463,"80 이상",4581,"4.75",943,"56.20","20.59","2021-03-16 14:11:42.588",null
7464,"70-79",7231,"7.5",465,"27.71","6.43","2021-03-16 14:11:42.588",null
7465,"60-69",14982,"15.54",192,"11.44","1.28","2021-03-16 14:11:42.589",null
7466,"50-59",17868,"18.54",55,"3.28","0.31","2021-03-16 14:11:42.589",null
7467,"40-49",13891,"14.41",14,"0.83","0.1","2021-03-16 14:11:42.589",null
7468,"30-39",12816,"13.3",7,"0.42","0.05","2021-03-16 14:11:42.589",null
7469,"20-29",14478,"15.02",2,"0.12","0.01","2021-03-16 14:11:42.589",null
7470,"10-19",6534,"6.78",,"0.00","","2021-03-16 14:11:42.589",null
7471,"0-9",3999,"4.15",,"0.00","","2021-03-16 14:11:42.589",null
7483,남성,47996,"49.56",838,"49.70","1.75","2021-03-17 14:15:57.011",null
7484,여성,48853,"50.44",848,"50.30","1.74","2021-03-17 14:15:57.011",null
7485,"80 이상",4587,"4.74",946,"56.11","20.62","2021-03-17 14:15:57.011",null
7486,"70-79",7260,"7.5",467,"27.70","6.43","2021-03-17 14:15:57.011",null
7487,"60-69",15055,"15.54",195,"11.57","1.3","2021-03-17 14:15:57.011",null
7488,"50-59",17957,"18.54",55,"3.26","0.31","2021-03-17 14:15:57.012",null
7489,"40-49",13976,"14.43",14,"0.83","0.1","2021-03-17 14:15:57.012",null
7490,"30-39",12887,"13.31",7,"0.42","0.05","2021-03-17 14:15:57.012",null
7491,"20-29",14546,"15.02",2,"0.12","0.01","2021-03-17 14:15:57.012",null
7492,"10-19",6564,"6.78",,"0.00","","2021-03-17 14:15:57.012",null
7493,"0-9",4017,"4.15",,"0.00","","2021-03-17 14:15:57.012",null
7505,남성,48241,"49.58",838,"49.64","1.74","2021-03-18 14:12:37.241",null
7506,여성,49053,"50.42",850,"50.36","1.73","2021-03-18 14:12:37.241",null
7507,"80 이상",4600,"4.73",947,"56.10","20.59","2021-03-18 14:12:37.241",null
7508,"70-79",7278,"7.48",468,"27.73","6.43","2021-03-18 14:12:37.241",null
7509,"60-69",15120,"15.54",195,"11.55","1.29","2021-03-18 14:12:37.241",null
7510,"50-59",18035,"18.54",55,"3.26","0.3","2021-03-18 14:12:37.241",null
7511,"40-49",14058,"14.45",14,"0.83","0.1","2021-03-18 14:12:37.242",null
7512,"30-39",12962,"13.32",7,"0.41","0.05","2021-03-18 14:12:37.242",null
7513,"20-29",14613,"15.02",2,"0.12","0.01","2021-03-18 14:12:37.242",null
7514,"10-19",6589,"6.77",,"0.00","","2021-03-18 14:12:37.242",null
7515,"0-9",4039,"4.15",,"0.00","","2021-03-18 14:12:37.242",null
7527,남성,48471,"49.58",840,"49.70","1.73","2021-03-19 14:17:51.824",null
7528,여성,49286,"50.42",850,"50.30","1.72","2021-03-19 14:17:51.824",null
7529,"80 이상",4616,"4.72",947,"56.04","20.52","2021-03-19 14:17:51.824",null
7530,"70-79",7306,"7.47",469,"27.75","6.42","2021-03-19 14:17:51.824",null
7531,"60-69",15200,"15.55",195,"11.54","1.28","2021-03-19 14:17:51.824",null
7532,"50-59",18123,"18.54",55,"3.25","0.3","2021-03-19 14:17:51.824",null
7533,"40-49",14133,"14.46",14,"0.83","0.1","2021-03-19 14:17:51.825",null
7534,"30-39",13036,"13.34",7,"0.41","0.05","2021-03-19 14:17:51.825",null
7535,"20-29",14659,"15",3,"0.18","0.02","2021-03-19 14:17:51.825",null
7536,"10-19",6619,"6.77",,"0.00","","2021-03-19 14:17:51.825",null
7537,"0-9",4065,"4.16",,"0.00","","2021-03-19 14:17:51.825",null
7571,남성,48712,"49.6",841,"49.68","1.73","2021-03-20 14:31:48.529",null
7572,여성,49497,"50.4",852,"50.32","1.72","2021-03-20 14:31:48.529",null
7573,"80 이상",4624,"4.71",949,"56.05","20.52","2021-03-20 14:31:48.529",null
7574,"70-79",7322,"7.46",469,"27.70","6.41","2021-03-20 14:31:48.529",null
7575,"60-69",15278,"15.56",195,"11.52","1.28","2021-03-20 14:31:48.53",null
7576,"50-59",18202,"18.53",56,"3.31","0.31","2021-03-20 14:31:48.53",null
7577,"40-49",14205,"14.46",14,"0.83","0.1","2021-03-20 14:31:48.53",null
7578,"30-39",13104,"13.34",7,"0.41","0.05","2021-03-20 14:31:48.53",null
7579,"20-29",14744,"15.01",3,"0.18","0.02","2021-03-20 14:31:48.53",null
7580,"10-19",6644,"6.77",,"0.00","","2021-03-20 14:31:48.53",null
7581,"0-9",4086,"4.16",,"0.00","","2021-03-20 14:31:48.53",null
7593,남성,49163,"49.62",843,"49.68","1.71","2021-03-22 14:26:35.886",null
7594,여성,49912,"50.38",854,"50.32","1.71","2021-03-22 14:26:35.887",null
7595,"80 이상",4641,"4.68",951,"56.04","20.49","2021-03-22 14:26:35.887",null
7596,"70-79",7381,"7.45",471,"27.75","6.38","2021-03-22 14:26:35.887",null
7597,"60-69",15420,"15.56",195,"11.49","1.26","2021-03-22 14:26:35.887",null
7598,"50-59",18349,"18.52",56,"3.30","0.31","2021-03-22 14:26:35.887",null
7599,"40-49",14343,"14.48",14,"0.82","0.1","2021-03-22 14:26:35.887",null
7600,"30-39",13252,"13.38",7,"0.41","0.05","2021-03-22 14:26:35.888",null
7601,"20-29",14872,"15.01",3,"0.18","0.02","2021-03-22 14:26:35.888",null
7602,"10-19",6687,"6.75",,"0.00","","2021-03-22 14:26:35.888",null
7603,"0-9",4130,"4.17",,"0.00","","2021-03-22 14:26:35.888",null
7615,남성,49320,"49.61",846,"49.65","1.72","2021-03-23 14:17:40.246",null
7616,여성,50101,"50.39",858,"50.35","1.71","2021-03-23 14:17:40.246",null
7617,"80 이상",4649,"4.68",953,"55.93","20.5","2021-03-23 14:17:40.247",null
7618,"70-79",7419,"7.46",474,"27.82","6.39","2021-03-23 14:17:40.247",null
7619,"60-69",15472,"15.56",197,"11.56","1.27","2021-03-23 14:17:40.247",null
7620,"50-59",18398,"18.51",56,"3.29","0.3","2021-03-23 14:17:40.247",null
7621,"40-49",14396,"14.48",14,"0.82","0.1","2021-03-23 14:17:40.247",null
7622,"30-39",13297,"13.37",7,"0.41","0.05","2021-03-23 14:17:40.247",null
7623,"20-29",14923,"15.01",3,"0.18","0.02","2021-03-23 14:17:40.248",null
7624,"10-19",6713,"6.75",,"0.00","","2021-03-23 14:17:40.248",null
7625,"0-9",4154,"4.18",,"0.00","","2021-03-23 14:17:40.248",null
7648,남성,49546,"49.62",848,"49.68","1.71","2021-03-24 14:17:37.348",null
7649,여성,50300,"50.38",859,"50.32","1.71","2021-03-24 14:17:37.348",null
7650,"80 이상",4659,"4.67",954,"55.89","20.48","2021-03-24 14:17:37.348",null
7651,"70-79",7443,"7.45",476,"27.89","6.4","2021-03-24 14:17:37.348",null
7652,"60-69",15528,"15.55",197,"11.54","1.27","2021-03-24 14:17:37.348",null
7653,"50-59",18460,"18.49",56,"3.28","0.3","2021-03-24 14:17:37.348",null
7654,"40-49",14462,"14.48",14,"0.82","0.1","2021-03-24 14:17:37.349",null
7655,"30-39",13373,"13.39",7,"0.41","0.05","2021-03-24 14:17:37.349",null
7656,"20-29",14990,"15.01",3,"0.18","0.02","2021-03-24 14:17:37.349",null
7657,"10-19",6752,"6.76",,"0.00","","2021-03-24 14:17:37.349",null
7658,"0-9",4179,"4.19",,"0.00","","2021-03-24 14:17:37.349",null
7659,남성,49772,"49.64",850,"49.74","1.71","2021-03-25 14:14:30.957",null
7660,여성,50504,"50.36",859,"50.26","1.7","2021-03-25 14:14:30.957",null
7661,"80 이상",4667,"4.65",954,"55.82","20.44","2021-03-25 14:14:30.957",null
7662,"70-79",7461,"7.44",478,"27.97","6.41","2021-03-25 14:14:30.957",null
7663,"60-69",15581,"15.54",197,"11.53","1.26","2021-03-25 14:14:30.957",null
7664,"50-59",18547,"18.5",56,"3.28","0.3","2021-03-25 14:14:30.958",null
7665,"40-49",14530,"14.49",14,"0.82","0.1","2021-03-25 14:14:30.958",null
7666,"30-39",13446,"13.41",7,"0.41","0.05","2021-03-25 14:14:30.958",null
7667,"20-29",15060,"15.02",3,"0.18","0.02","2021-03-25 14:14:30.958",null
7668,"10-19",6784,"6.77",,"0.00","","2021-03-25 14:14:30.958",null
7669,"0-9",4200,"4.19",,"0.00","","2021-03-25 14:14:30.958",null
7681,남성,50011,"49.63",852,"49.65","1.7","2021-03-26 14:28:38.743",null
7682,여성,50759,"50.37",864,"50.35","1.7","2021-03-26 14:28:38.743",null
